id,group,en,fr,it,de,es
MONSTER_642_DESC,MONSTER_DESCRIPTION,Bolt Strike Pokémon,Pokémon Foudroyeur,Pokémon Fulminante,Torpedo-Pokémon,Pokémon Centella
MONSTER_643,MONSTER_NAME,Reshiram,Reshiram,Reshiram,Reshiram,Reshiram
MONSTER_643_DESC,MONSTER_DESCRIPTION,Vast White Pokémon,Pokémon Blanc Réel,Pokémon Bianco Verità,Wahres Weiß-Pokémon,Pokémon Blanco Veraz
MONSTER_644,MONSTER_NAME,Zekrom,Zekrom,Zekrom,Zekrom,Zekrom
MONSTER_644_DESC,MONSTER_DESCRIPTION,Deep Black Pokémon,Pokémon Noir Idéal,Pokémon Nero Ideale,Reines Schwarz-Pokémon,Pokémon Negro Puro
MONSTER_645,MONSTER_NAME,Landorus,Démétéros,Landorus,Demeteros,Landorus
MONSTER_645_DESC,MONSTER_DESCRIPTION,Abundance Pokémon,Pokémon Fertilité,Pokémon Fertilità,Reichtums-Pokémon,Pokémon Fertilidad
MONSTER_646,MONSTER_NAME,Kyurem,Kyurem,Kyurem,Kyurem,Kyurem
MONSTER_646_DESC,MONSTER_DESCRIPTION,Boundary Pokémon,Pokémon Frontière,Pokémon Confine,Schwellen-Pokémon,Pokémon Frontera
MONSTER_647,MONSTER_NAME,Keldeo,Keldeo,Keldeo,Keldeo,Keldeo
MONSTER_647_DESC,MONSTER_DESCRIPTION,Colt Pokémon,Pokémon Poulain,Pokémon Puledro,Fohlen-Pokémon,Pokémon Potro
MONSTER_648,MONSTER_NAME,Meloetta,Meloetta,Meloetta,Meloetta,Meloetta
MONSTER_648_DESC,MONSTER_DESCRIPTION,Melody Pokémon,Pokémon Mélodie,Pokémon Melodia,Melodie,Pokémon Melodía
MONSTER_649,MONSTER_NAME,Genesect,Genesect,Genesect,Genesect,Genesect
MONSTER_649_DESC,MONSTER_DESCRIPTION,Paleozoic Pokémon,Pokémon Paléozoïque,Pokémon Paleozoico,Paläozoikums-Pokémon,Pokémon Paleozoico




MOVE_POUND,MOVE,Pound,,,,
MOVE_KARATE_CHOP,MOVE,Karate Chop,,,,
MOVE_DOUBLE_SLAP,MOVE,Double Slap,,,,
MOVE_COMET_PUNCH,MOVE,Comet Punch,,,,
MOVE_MEGA_PUNCH,MOVE,Mega Punch,,,,
MOVE_PAY_DAY,MOVE,Pay Day,,,,
MOVE_FIRE_PUNCH,MOVE,Fire Punch,,,,
MOVE_ICE_PUNCH,MOVE,Ice Punch,,,,
MOVE_THUNDER_PUNCH,MOVE,Thunder Punch,,,,
MOVE_SCRATCH,MOVE,Scratch,,,,
MOVE_VICE_GRIP,MOVE,Vice Grip,,,,
MOVE_GUILLOTINE,MOVE,Guillotine,,,,
MOVE_RAZOR_WIND,MOVE,Razor Wind,,,,
MOVE_SWORDS_DANCE,MOVE,Swords Dance,,,,
MOVE_CUT,MOVE,Cut,,,,
MOVE_GUST,MOVE,Gust,,,,
MOVE_WING_ATTACK,MOVE,Wing Attack,,,,
MOVE_WHIRLWIND,MOVE,Whirlwind,,,,
MOVE_FLY,MOVE,Fly,,,,
MOVE_BIND,MOVE,Bind,,,,
MOVE_SLAM,MOVE,Slam,,,,
MOVE_VINE_WHIP,MOVE,Vine Whip,,,,
MOVE_STOMP,MOVE,Stomp,,,,
MOVE_DOUBLE_KICK,MOVE,Double Kick,,,,
MOVE_MEGA_KICK,MOVE,Mega Kick,,,,
MOVE_JUMP_KICK,MOVE,Jump Kick,,,,
MOVE_ROLLING_KICK,MOVE,Rolling Kick,,,,
MOVE_SAND_ATTACK,MOVE,Sand Attack,,,,
MOVE_HEADBUTT,MOVE,Headbutt,,,,
MOVE_HORN_ATTACK,MOVE,Horn Attack,,,,
MOVE_FURY_ATTACK,MOVE,Fury Attack,,,,
MOVE_HORN_DRILL,MOVE,Horn Drill,,,,
MOVE_TACKLE,MOVE,Tackle,,,,
MOVE_BODY_SLAM,MOVE,Body Slam,,,,
MOVE_WRAP,MOVE,Wrap,,,,
MOVE_TAKE_DOWN,MOVE,Take Down,,,,
MOVE_THRASH,MOVE,Thrash,,,,
MOVE_DOUBLE_EDGE,MOVE,Double Edge,,,,
MOVE_TAIL_WHIP,MOVE,Tail Whip,,,,
MOVE_POISON_STING,MOVE,Poison Sting,,,,
MOVE_TWINEEDLE,MOVE,Twineedle,,,,
MOVE_PIN_MISSILE,MOVE,Pin Missile,,,,
MOVE_LEER,MOVE,Leer,,,,
MOVE_BITE,MOVE,Bite,,,,
MOVE_GROWL,MOVE,Growl,,,,
MOVE_ROAR,MOVE,Roar,,,,
MOVE_SING,MOVE,Sing,,,,
MOVE_SUPERSONIC,MOVE,Supersonic,,,,
MOVE_SONIC_BOOM,MOVE,Sonic Boom,,,,
MOVE_DISABLE,MOVE,Disable,,,,
MOVE_ACID,MOVE,Acid,,,,
MOVE_EMBER,MOVE,Ember,,,,
MOVE_FLAMETHROWER,MOVE,Flamethrower,,,,
MOVE_MIST,MOVE,Mist,,,,
MOVE_WATER_GUN,MOVE,Water Gun,,,,
MOVE_HYDRO_PUMP,MOVE,Hydro Pump,,,,
MOVE_SURF,MOVE,Surf,,,,
MOVE_ICE_BEAM,MOVE,Ice Beam,,,,
MOVE_BLIZZARD,MOVE,Blizzard,,,,
MOVE_PSYBEAM,MOVE,Psybeam,,,,
MOVE_BUBBLE_BEAM,MOVE,Bubble Beam,,,,
MOVE_AURORA_BEAM,MOVE,Aurora Beam,,,,
MOVE_HYPER_BEAM,MOVE,Hyper Beam,,,,
MOVE_PECK,MOVE,Peck,,,,
MOVE_DRILL_PECK,MOVE,Drill Peck,,,,
MOVE_SUBMISSION,MOVE,Submission,,,,
MOVE_LOW_KICK,MOVE,Low Kick,,,,
MOVE_COUNTER,MOVE,Counter,,,,
MOVE_SEISMIC_TOSS,MOVE,Seismic Toss,,,,
MOVE_STRENGTH,MOVE,Strength,,,,
MOVE_ABSORB,MOVE,Absorb,,,,
MOVE_MEGA_DRAIN,MOVE,Mega Drain,,,,
MOVE_LEECH_SEED,MOVE,Leech Seed,,,,
MOVE_GROWTH,MOVE,Growth,,,,
MOVE_RAZOR_LEAF,MOVE,Razor Leaf,,,,
MOVE_SOLAR_BEAM,MOVE,Solar Beam,,,,
MOVE_POISON_POWDER,MOVE,Poison Powder,,,,
MOVE_STUN_SPORE,MOVE,Stun Spore,,,,
MOVE_SLEEP_POWDER,MOVE,Sleep Powder,,,,
MOVE_PETAL_DANCE,MOVE,Petal Dance,,,,
MOVE_STRING_SHOT,MOVE,String Shot,,,,
MOVE_DRAGON_RAGE,MOVE,Dragon Rage,,,,
MOVE_FIRE_SPIN,MOVE,Fire Spin,,,,
MOVE_THUNDER_SHOCK,MOVE,Thunder Shock,,,,
MOVE_THUNDERBOLT,MOVE,Thunderbolt,,,,
MOVE_THUNDER_WAVE,MOVE,Thunder Wave,,,,
MOVE_THUNDER,MOVE,Thunder,,,,
MOVE_ROCK_THROW,MOVE,Rock Throw,,,,
MOVE_EARTHQUAKE,MOVE,Earthquake,,,,
MOVE_FISSURE,MOVE,Fissure,,,,
MOVE_DIG,MOVE,Dig,,,,
MOVE_TOXIC,MOVE,Toxic,,,,
MOVE_CONFUSION,MOVE,Confusion,,,,
MOVE_PSYCHIC,MOVE,Psychic,,,,
MOVE_HYPNOSIS,MOVE,Hypnosis,,,,
MOVE_MEDITATE,MOVE,Meditate,,,,
MOVE_AGILITY,MOVE,Agility,,,,
MOVE_QUICK_ATTACK,MOVE,Quick Attack,,,,
MOVE_RAGE,MOVE,Rage,,,,
MOVE_TELEPORT,MOVE,Teleport,,,,
MOVE_NIGHT_SHADE,MOVE,Night Shade,,,,
MOVE_MIMIC,MOVE,Mimic,,,,
MOVE_SCREECH,MOVE,Screech,,,,
MOVE_DOUBLE_TEAM,MOVE,Double Team,,,,
MOVE_RECOVER,MOVE,Recover,,,,
MOVE_HARDEN,MOVE,Harden,,,,
MOVE_MINIMIZE,MOVE,Minimize,,,,
MOVE_SMOKESCREEN,MOVE,Smokescreen,,,,
MOVE_CONFUSE_RAY,MOVE,Confuse Ray,,,,
MOVE_WITHDRAW,MOVE,Withdraw,,,,
MOVE_DEFENSE_CURL,MOVE,Defense Curl,,,,
MOVE_BARRIER,MOVE,Barrier,,,,
MOVE_LIGHT_SCREEN,MOVE,Light Screen,,,,
MOVE_HAZE,MOVE,Haze,,,,
MOVE_REFLECT,MOVE,Reflect,,,,
MOVE_FOCUS_ENERGY,MOVE,Focus Energy,,,,
MOVE_BIDE,MOVE,Bide,,,,
MOVE_METRONOME,MOVE,Metronome,,,,
MOVE_MIRROR_MOVE,MOVE,Mirror Move,,,,
MOVE_SELF_DESTRUCT,MOVE,Self Destruct,,,,
MOVE_EGG_BOMB,MOVE,Egg Bomb,,,,
MOVE_LICK,MOVE,Lick,,,,
MOVE_SMOG,MOVE,Smog,,,,
MOVE_SLUDGE,MOVE,Sludge,,,,
MOVE_BONE_CLUB,MOVE,Bone Club,,,,
MOVE_FIRE_BLAST,MOVE,Fire Blast,,,,
MOVE_WATERFALL,MOVE,Waterfall,,,,
MOVE_CLAMP,MOVE,Clamp,,,,
MOVE_SWIFT,MOVE,Swift,,,,
MOVE_SKULL_BASH,MOVE,Skull Bash,,,,
MOVE_SPIKE_CANNON,MOVE,Spike Cannon,,,,
MOVE_CONSTRICT,MOVE,Constrict,,,,
MOVE_AMNESIA,MOVE,Amnesia,,,,
MOVE_KINESIS,MOVE,Kinesis,,,,
MOVE_SOFT_BOILED,MOVE,Soft Boiled,,,,
MOVE_HIGH_JUMP_KICK,MOVE,High Jump Kick,,,,
MOVE_GLARE,MOVE,Glare,,,,
MOVE_DREAM_EATER,MOVE,Dream Eater,,,,
MOVE_POISON_GAS,MOVE,Poison Gas,,,,
MOVE_BARRAGE,MOVE,Barrage,,,,
MOVE_LEECH_LIFE,MOVE,Leech Life,,,,
MOVE_LOVELY_KISS,MOVE,Lovely Kiss,,,,
MOVE_SKY_ATTACK,MOVE,Sky Attack,,,,
MOVE_TRANSFORM,MOVE,Transform,,,,
MOVE_BUBBLE,MOVE,Bubble,,,,
MOVE_DIZZY_PUNCH,MOVE,Dizzy Punch,,,,
MOVE_SPORE,MOVE,Spore,,,,
MOVE_FLASH,MOVE,Flash,,,,
MOVE_PSYWAVE,MOVE,Psywave,,,,
MOVE_SPLASH,MOVE,Splash,,,,
MOVE_ACID_ARMOR,MOVE,Acid Armor,,,,
MOVE_CRABHAMMER,MOVE,Crabhammer,,,,
MOVE_EXPLOSION,MOVE,Explosion,,,,
MOVE_FURY_SWIPES,MOVE,Fury Swipes,,,,
MOVE_BONEMERANG,MOVE,Bonemerang,,,,
MOVE_REST,MOVE,Rest,,,,
MOVE_ROCK_SLIDE,MOVE,Rock Slide,,,,
MOVE_HYPER_FANG,MOVE,Hyper Fang,,,,
MOVE_SHARPEN,MOVE,Sharpen,,,,
MOVE_CONVERSION,MOVE,Conversion,,,,
MOVE_TRI_ATTACK,MOVE,Tri Attack,,,,
MOVE_SUPER_FANG,MOVE,Super Fang,,,,
MOVE_SLASH,MOVE,Slash,,,,
MOVE_SUBSTITUTE,MOVE,Substitute,,,,
MOVE_STRUGGLE,MOVE,Struggle,,,,
MOVE_SKETCH,MOVE,Sketch,,,,
MOVE_TRIPLE_KICK,MOVE,Triple Kick,,,,
MOVE_THIEF,MOVE,Thief,,,,
MOVE_SPIDER_WEB,MOVE,Spider Web,,,,
MOVE_MIND_READER,MOVE,Mind Reader,,,,
MOVE_NIGHTMARE,MOVE,Nightmare,,,,
MOVE_FLAME_WHEEL,MOVE,Flame Wheel,,,,
MOVE_SNORE,MOVE,Snore,,,,
MOVE_CURSE,MOVE,Curse,,,,
MOVE_FLAIL,MOVE,Flail,,,,
MOVE_CONVERSION_2,MOVE,Conversion 2,,,,
MOVE_AEROBLAST,MOVE,Aeroblast,,,,
MOVE_COTTON_SPORE,MOVE,Cotton Spore,,,,
MOVE_REVERSAL,MOVE,Reversal,,,,
MOVE_SPITE,MOVE,Spite,,,,
MOVE_POWDER_SNOW,MOVE,Powder Snow,,,,
MOVE_PROTECT,MOVE,Protect,,,,
MOVE_MACH_PUNCH,MOVE,Mach Punch,,,,
MOVE_SCARY_FACE,MOVE,Scary Face,,,,
MOVE_FEINT_ATTACK,MOVE,Feint Attack,,,,
MOVE_SWEET_KISS,MOVE,Sweet Kiss,,,,
MOVE_BELLY_DRUM,MOVE,Belly Drum,,,,
MOVE_SLUDGE_BOMB,MOVE,Sludge Bomb,,,,
MOVE_MUD_SLAP,MOVE,Mud Slap,,,,
MOVE_OCTAZOOKA,MOVE,Octazooka,,,,
MOVE_SPIKES,MOVE,Spikes,,,,
MOVE_ZAP_CANNON,MOVE,Zap Cannon,,,,
MOVE_FORESIGHT,MOVE,Foresight,,,,
MOVE_DESTINY_BOND,MOVE,Destiny Bond,,,,
MOVE_PERISH_SONG,MOVE,Perish Song,,,,
MOVE_ICY_WIND,MOVE,Icy Wind,,,,
MOVE_DETECT,MOVE,Detect,,,,
MOVE_BONE_RUSH,MOVE,Bone Rush,,,,
MOVE_LOCK_ON,MOVE,Lock On,,,,
MOVE_OUTRAGE,MOVE,Outrage,,,,
MOVE_SANDSTORM,MOVE,Sandstorm,,,,
MOVE_GIGA_DRAIN,MOVE,Giga Drain,,,,
MOVE_ENDURE,MOVE,Endure,,,,
MOVE_CHARM,MOVE,Charm,,,,
MOVE_ROLLOUT,MOVE,Rollout,,,,
MOVE_FALSE_SWIPE,MOVE,False Swipe,,,,
MOVE_SWAGGER,MOVE,Swagger,,,,
MOVE_MILK_DRINK,MOVE,Milk Drink,,,,
MOVE_SPARK,MOVE,Spark,,,,
MOVE_FURY_CUTTER,MOVE,Fury Cutter,,,,
MOVE_STEEL_WING,MOVE,Steel Wing,,,,
MOVE_MEAN_LOOK,MOVE,Mean Look,,,,
MOVE_ATTRACT,MOVE,Attract,,,,
MOVE_SLEEP_TALK,MOVE,Sleep Talk,,,,
MOVE_HEAL_BELL,MOVE,Heal Bell,,,,
MOVE_RETURN,MOVE,Return,,,,
MOVE_PRESENT,MOVE,Present,,,,
MOVE_FRUSTRATION,MOVE,Frustration,,,,
MOVE_SAFEGUARD,MOVE,Safeguard,,,,
MOVE_PAIN_SPLIT,MOVE,Pain Split,,,,
MOVE_SACRED_FIRE,MOVE,Sacred Fire,,,,
MOVE_MAGNITUDE,MOVE,Magnitude,,,,
MOVE_DYNAMIC_PUNCH,MOVE,Dynamic Punch,,,,
MOVE_MEGAHORN,MOVE,Megahorn,,,,
MOVE_DRAGON_BREATH,MOVE,Dragon Breath,,,,
MOVE_BATON_PASS,MOVE,Baton Pass,,,,
MOVE_ENCORE,MOVE,Encore,,,,
MOVE_PURSUIT,MOVE,Pursuit,,,,
MOVE_RAPID_SPIN,MOVE,Rapid Spin,,,,
MOVE_SWEET_SCENT,MOVE,Sweet Scent,,,,
MOVE_IRON_TAIL,MOVE,Iron Tail,,,,
MOVE_METAL_CLAW,MOVE,Metal Claw,,,,
MOVE_VITAL_THROW,MOVE,Vital Throw,,,,
MOVE_MORNING_SUN,MOVE,Morning Sun,,,,
MOVE_SYNTHESIS,MOVE,Synthesis,,,,
MOVE_MOONLIGHT,MOVE,Moonlight,,,,
MOVE_HIDDEN_POWER,MOVE,Hidden Power,,,,
MOVE_CROSS_CHOP,MOVE,Cross Chop,,,,
MOVE_TWISTER,MOVE,Twister,,,,
MOVE_RAIN_DANCE,MOVE,Rain Dance,,,,
MOVE_SUNNY_DAY,MOVE,Sunny Day,,,,
MOVE_CRUNCH,MOVE,Crunch,,,,
MOVE_MIRROR_COAT,MOVE,Mirror Coat,,,,
MOVE_PSYCH_UP,MOVE,Psych Up,,,,
MOVE_EXTREME_SPEED,MOVE,Extreme Speed,,,,
MOVE_ANCIENT_POWER,MOVE,Ancient Power,,,,
MOVE_SHADOW_BALL,MOVE,Shadow Ball,,,,
MOVE_FUTURE_SIGHT,MOVE,Future Sight,,,,
MOVE_ROCK_SMASH,MOVE,Rock Smash,,,,
MOVE_WHIRLPOOL,MOVE,Whirlpool,,,,
MOVE_BEAT_UP,MOVE,Beat Up,,,,
MOVE_FAKE_OUT,MOVE,Fake Out,,,,
MOVE_UPROAR,MOVE,Uproar,,,,
MOVE_STOCKPILE,MOVE,Stockpile,,,,
MOVE_SPIT_UP,MOVE,Spit Up,,,,
MOVE_SWALLOW,MOVE,Swallow,,,,
MOVE_HEAT_WAVE,MOVE,Heat Wave,,,,
MOVE_HAIL,MOVE,Hail,,,,
MOVE_TORMENT,MOVE,Torment,,,,
MOVE_FLATTER,MOVE,Flatter,,,,
MOVE_WILL_O_WISP,MOVE,Will O Wisp,,,,
MOVE_MEMENTO,MOVE,Memento,,,,
MOVE_FACADE,MOVE,Facade,,,,
MOVE_FOCUS_PUNCH,MOVE,Focus Punch,,,,
MOVE_SMELLING_SALTS,MOVE,Smelling Salts,,,,
MOVE_FOLLOW_ME,MOVE,Follow Me,,,,
MOVE_NATURE_POWER,MOVE,Nature Power,,,,
MOVE_CHARGE,MOVE,Charge,,,,
MOVE_TAUNT,MOVE,Taunt,,,,
MOVE_HELPING_HAND,MOVE,Helping Hand,,,,
MOVE_TRICK,MOVE,Trick,,,,
MOVE_ROLE_PLAY,MOVE,Role Play,,,,
MOVE_WISH,MOVE,Wish,,,,
MOVE_ASSIST,MOVE,Assist,,,,
MOVE_INGRAIN,MOVE,Ingrain,,,,
MOVE_SUPERPOWER,MOVE,Superpower,,,,
MOVE_MAGIC_COAT,MOVE,Magic Coat,,,,
MOVE_RECYCLE,MOVE,Recycle,,,,
MOVE_REVENGE,MOVE,Revenge,,,,
MOVE_BRICK_BREAK,MOVE,Brick Break,,,,
MOVE_YAWN,MOVE,Yawn,,,,
MOVE_KNOCK_OFF,MOVE,Knock Off,,,,
MOVE_ENDEAVOR,MOVE,Endeavor,,,,
MOVE_ERUPTION,MOVE,Eruption,,,,
MOVE_SKILL_SWAP,MOVE,Skill Swap,,,,
MOVE_IMPRISON,MOVE,Imprison,,,,
MOVE_REFRESH,MOVE,Refresh,,,,
MOVE_GRUDGE,MOVE,Grudge,,,,
MOVE_SNATCH,MOVE,Snatch,,,,
MOVE_SECRET_POWER,MOVE,Secret Power,,,,
MOVE_DIVE,MOVE,Dive,,,,
MOVE_ARM_THRUST,MOVE,Arm Thrust,,,,
MOVE_CAMOUFLAGE,MOVE,Camouflage,,,,
MOVE_TAIL_GLOW,MOVE,Tail Glow,,,,
MOVE_LUSTER_PURGE,MOVE,Luster Purge,,,,
MOVE_MIST_BALL,MOVE,Mist Ball,,,,
MOVE_FEATHER_DANCE,MOVE,Feather Dance,,,,
MOVE_TEETER_DANCE,MOVE,Teeter Dance,,,,
MOVE_BLAZE_KICK,MOVE,Blaze Kick,,,,
MOVE_MUD_SPORT,MOVE,Mud Sport,,,,
MOVE_ICE_BALL,MOVE,Ice Ball,,,,
MOVE_NEEDLE_ARM,MOVE,Needle Arm,,,,
MOVE_SLACK_OFF,MOVE,Slack Off,,,,
MOVE_HYPER_VOICE,MOVE,Hyper Voice,,,,
MOVE_POISON_FANG,MOVE,Poison Fang,,,,
MOVE_CRUSH_CLAW,MOVE,Crush Claw,,,,
MOVE_BLAST_BURN,MOVE,Blast Burn,,,,
MOVE_HYDRO_CANNON,MOVE,Hydro Cannon,,,,
MOVE_METEOR_MASH,MOVE,Meteor Mash,,,,
MOVE_ASTONISH,MOVE,Astonish,,,,
MOVE_WEATHER_BALL,MOVE,Weather Ball,,,,
MOVE_AROMATHERAPY,MOVE,Aromatherapy,,,,
MOVE_FAKE_TEARS,MOVE,Fake Tears,,,,
MOVE_AIR_CUTTER,MOVE,Air Cutter,,,,
MOVE_OVERHEAT,MOVE,Overheat,,,,
MOVE_ODOR_SLEUTH,MOVE,Odor Sleuth,,,,
MOVE_ROCK_TOMB,MOVE,Rock Tomb,,,,
MOVE_SILVER_WIND,MOVE,Silver Wind,,,,
MOVE_METAL_SOUND,MOVE,Metal Sound,,,,
MOVE_GRASS_WHISTLE,MOVE,Grass Whistle,,,,
MOVE_TICKLE,MOVE,Tickle,,,,
MOVE_COSMIC_POWER,MOVE,Cosmic Power,,,,
MOVE_WATER_SPOUT,MOVE,Water Spout,,,,
MOVE_SIGNAL_BEAM,MOVE,Signal Beam,,,,
MOVE_SHADOW_PUNCH,MOVE,Shadow Punch,,,,
MOVE_EXTRASENSORY,MOVE,Extrasensory,,,,
MOVE_SKY_UPPERCUT,MOVE,Sky Uppercut,,,,
MOVE_SAND_TOMB,MOVE,Sand Tomb,,,,
MOVE_SHEER_COLD,MOVE,Sheer Cold,,,,
MOVE_MUDDY_WATER,MOVE,Muddy Water,,,,
MOVE_BULLET_SEED,MOVE,Bullet Seed,,,,
MOVE_AERIAL_ACE,MOVE,Aerial Ace,,,,
MOVE_ICICLE_SPEAR,MOVE,Icicle Spear,,,,
MOVE_IRON_DEFENSE,MOVE,Iron Defense,,,,
MOVE_BLOCK,MOVE,Block,,,,
MOVE_HOWL,MOVE,Howl,,,,
MOVE_DRAGON_CLAW,MOVE,Dragon Claw,,,,
MOVE_FRENZY_PLANT,MOVE,Frenzy Plant,,,,
MOVE_BULK_UP,MOVE,Bulk Up,,,,
MOVE_BOUNCE,MOVE,Bounce,,,,
MOVE_MUD_SHOT,MOVE,Mud Shot,,,,
MOVE_POISON_TAIL,MOVE,Poison Tail,,,,
MOVE_COVET,MOVE,Covet,,,,
MOVE_VOLT_TACKLE,MOVE,Volt Tackle,,,,
MOVE_MAGICAL_LEAF,MOVE,Magical Leaf,,,,
MOVE_WATER_SPORT,MOVE,Water Sport,,,,
MOVE_CALM_MIND,MOVE,Calm Mind,,,,
MOVE_LEAF_BLADE,MOVE,Leaf Blade,,,,
MOVE_DRAGON_DANCE,MOVE,Dragon Dance,,,,
MOVE_ROCK_BLAST,MOVE,Rock Blast,,,,
MOVE_SHOCK_WAVE,MOVE,Shock Wave,,,,
MOVE_WATER_PULSE,MOVE,Water Pulse,,,,
MOVE_DOOM_DESIRE,MOVE,Doom Desire,,,,
MOVE_PSYCHO_BOOST,MOVE,Psycho Boost,,,,
MOVE_ROOST,MOVE,Roost,,,,
MOVE_GRAVITY,MOVE,Gravity,,,,
MOVE_MIRACLE_EYE,MOVE,Miracle Eye,,,,
MOVE_WAKE_UP_SLAP,MOVE,Wake Up Slap,,,,
MOVE_HAMMER_ARM,MOVE,Hammer Arm,,,,
MOVE_GYRO_BALL,MOVE,Gyro Ball,,,,
MOVE_HEALING_WISH,MOVE,Healing Wish,,,,
MOVE_BRINE,MOVE,Brine,,,,
MOVE_NATURAL_GIFT,MOVE,Natural Gift,,,,
MOVE_FEINT,MOVE,Feint,,,,
MOVE_PLUCK,MOVE,Pluck,,,,
MOVE_TAILWIND,MOVE,Tailwind,,,,
MOVE_ACUPRESSURE,MOVE,Acupressure,,,,
MOVE_METAL_BURST,MOVE,Metal Burst,,,,
MOVE_U_TURN,MOVE,U Turn,,,,
MOVE_CLOSE_COMBAT,MOVE,Close Combat,,,,
MOVE_PAYBACK,MOVE,Payback,,,,
MOVE_ASSURANCE,MOVE,Assurance,,,,
MOVE_EMBARGO,MOVE,Embargo,,,,
MOVE_FLING,MOVE,Fling,,,,
MOVE_PSYCHO_SHIFT,MOVE,Psycho Shift,,,,
MOVE_TRUMP_CARD,MOVE,Trump Card,,,,
MOVE_HEAL_BLOCK,MOVE,Heal Block,,,,
MOVE_WRING_OUT,MOVE,Wring Out,,,,
MOVE_POWER_TRICK,MOVE,Power Trick,,,,
MOVE_GASTRO_ACID,MOVE,Gastro Acid,,,,
MOVE_LUCKY_CHANT,MOVE,Lucky Chant,,,,
MOVE_ME_FIRST,MOVE,Me First,,,,
MOVE_COPYCAT,MOVE,Copycat,,,,
MOVE_POWER_SWAP,MOVE,Power Swap,,,,
MOVE_GUARD_SWAP,MOVE,Guard Swap,,,,
MOVE_PUNISHMENT,MOVE,Punishment,,,,
MOVE_LAST_RESORT,MOVE,Last Resort,,,,
MOVE_WORRY_SEED,MOVE,Worry Seed,,,,
MOVE_SUCKER_PUNCH,MOVE,Sucker Punch,,,,
MOVE_TOXIC_SPIKES,MOVE,Toxic Spikes,,,,
MOVE_HEART_SWAP,MOVE,Heart Swap,,,,
MOVE_AQUA_RING,MOVE,Aqua Ring,,,,
MOVE_MAGNET_RISE,MOVE,Magnet Rise,,,,
MOVE_FLARE_BLITZ,MOVE,Flare Blitz,,,,
MOVE_FORCE_PALM,MOVE,Force Palm,,,,
MOVE_AURA_SPHERE,MOVE,Aura Sphere,,,,
MOVE_ROCK_POLISH,MOVE,Rock Polish,,,,
MOVE_POISON_JAB,MOVE,Poison Jab,,,,
MOVE_DARK_PULSE,MOVE,Dark Pulse,,,,
MOVE_NIGHT_SLASH,MOVE,Night Slash,,,,
MOVE_AQUA_TAIL,MOVE,Aqua Tail,,,,
MOVE_SEED_BOMB,MOVE,Seed Bomb,,,,
MOVE_AIR_SLASH,MOVE,Air Slash,,,,
MOVE_X_SCISSOR,MOVE,X Scissor,,,,
MOVE_BUG_BUZZ,MOVE,Bug Buzz,,,,
MOVE_DRAGON_PULSE,MOVE,Dragon Pulse,,,,
MOVE_DRAGON_RUSH,MOVE,Dragon Rush,,,,
MOVE_POWER_GEM,MOVE,Power Gem,,,,
MOVE_DRAIN_PUNCH,MOVE,Drain Punch,,,,
MOVE_VACUUM_WAVE,MOVE,Vacuum Wave,,,,
MOVE_FOCUS_BLAST,MOVE,Focus Blast,,,,
MOVE_ENERGY_BALL,MOVE,Energy Ball,,,,
MOVE_BRAVE_BIRD,MOVE,Brave Bird,,,,
MOVE_EARTH_POWER,MOVE,Earth Power,,,,
MOVE_SWITCHEROO,MOVE,Switcheroo,,,,
MOVE_GIGA_IMPACT,MOVE,Giga Impact,,,,
MOVE_NASTY_PLOT,MOVE,Nasty Plot,,,,
MOVE_BULLET_PUNCH,MOVE,Bullet Punch,,,,
MOVE_AVALANCHE,MOVE,Avalanche,,,,
MOVE_ICE_SHARD,MOVE,Ice Shard,,,,
MOVE_SHADOW_CLAW,MOVE,Shadow Claw,,,,
MOVE_THUNDER_FANG,MOVE,Thunder Fang,,,,
MOVE_ICE_FANG,MOVE,Ice Fang,,,,
MOVE_FIRE_FANG,MOVE,Fire Fang,,,,
MOVE_SHADOW_SNEAK,MOVE,Shadow Sneak,,,,
MOVE_MUD_BOMB,MOVE,Mud Bomb,,,,
MOVE_PSYCHO_CUT,MOVE,Psycho Cut,,,,
MOVE_ZEN_HEADBUTT,MOVE,Zen Headbutt,,,,
MOVE_MIRROR_SHOT,MOVE,Mirror Shot,,,,
MOVE_FLASH_CANNON,MOVE,Flash Cannon,,,,
MOVE_ROCK_CLIMB,MOVE,Rock Climb,,,,
MOVE_DEFOG,MOVE,Defog,,,,
MOVE_TRICK_ROOM,MOVE,Trick Room,,,,
MOVE_DRACO_METEOR,MOVE,Draco Meteor,,,,
MOVE_DISCHARGE,MOVE,Discharge,,,,
MOVE_LAVA_PLUME,MOVE,Lava Plume,,,,
MOVE_LEAF_STORM,MOVE,Leaf Storm,,,,
MOVE_POWER_WHIP,MOVE,Power Whip,,,,
MOVE_ROCK_WRECKER,MOVE,Rock Wrecker,,,,
MOVE_CROSS_POISON,MOVE,Cross Poison,,,,
MOVE_GUNK_SHOT,MOVE,Gunk Shot,,,,
MOVE_IRON_HEAD,MOVE,Iron Head,,,,
MOVE_MAGNET_BOMB,MOVE,Magnet Bomb,,,,
MOVE_STONE_EDGE,MOVE,Stone Edge,,,,
MOVE_CAPTIVATE,MOVE,Captivate,,,,
MOVE_STEALTH_ROCK,MOVE,Stealth Rock,,,,
MOVE_GRASS_KNOT,MOVE,Grass Knot,,,,
MOVE_CHATTER,MOVE,Chatter,,,,
